title,title_spotify,artist,album,colab,id,release_date,peak_rank,peak_date,peak_year,lustrum,weeks,sp_popularity,tempo,duration,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,before_1964,release_year
Push,Push,Matchbox Twenty,Yourself or Someone Like You,N,,1996-10-01,,,1997,1995-1999,,74.0,168.019,238.66667,6.0,1.0,0.42,0.672,-7.902,0.027,0.0067,0.0,0.108,0.476,False,1996
I'll Be Missing You,"I'll Be Missing You (feat. Faith Evans, 112)","Diddy, Faith Evans, 112",Bad Boy's 10th Anniversary- The Hits,Y,,2004-03-09,,,1997,1995-1999,,71.0,109.877,301.52,7.0,1.0,0.862,0.479,-9.199,0.0645,0.0523,0.00126,0.589,0.924,False,2004
Barbie Girl,Barbie Girl,Aqua,Aquarium (Special Edition),N,,1997-01-01,,,1998,1995-1999,,76.0,129.991,197.96,1.0,0.0,0.812,0.879,-10.998,0.0397,0.017,0.224,0.365,0.962,False,1997
The Boy Is Mine,The Boy Is Mine,"Brandy, Monica",Never Say Never,Y,,1998-05-29,,,1998,1995-1999,,74.0,93.145,294.78668,1.0,0.0,0.704,0.707,-6.537,0.0391,0.539,0.00106,0.318,0.761,False,1998
You Make Me Wanna...,You Make Me Wanna...,USHER,My Way,N,,1997-09-16,,,1998,1995-1999,,70.0,164.088,219.12,5.0,0.0,0.761,0.639,-7.577,0.0539,0.0359,0.0,0.0945,0.922,False,1997
Gettin' Jiggy wit It,Gettin' Jiggy Wit It,Will Smith,Big Willie Style,N,,1997-10-03,,,1998,1995-1999,,72.0,107.891,227.93333,6.0,1.0,0.881,0.874,-4.505,0.139,0.0175,1.14e-06,0.154,0.858,False,1997
My Heart Will Go On,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Let's Talk About Love,N,,1997-11-14,,,1998,1995-1999,,74.0,99.195,280.0,4.0,1.0,0.428,0.276,-11.729,0.0312,0.732,5.33e-06,0.117,0.0382,False,1997
...Baby One More Time,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),N,,1999-01-12,,,1999,1995-1999,,83.0,92.96,211.06667,0.0,0.0,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,False,1999
If You Had My Love,If You Had My Love,Jennifer Lopez,On The 6,N,,1999-06-01,,,1999,1995-1999,,64.0,94.02,266.0,11.0,0.0,0.68,0.625,-7.0,0.0353,0.0645,5.81e-05,0.109,0.814,False,1999
I Want It That Way,I Want It That Way,Backstreet Boys,Millennium,N,,1999-05-18,,,1999,1995-1999,,85.0,99.039,213.30667,6.0,0.0,0.689,0.694,-5.83,0.027,0.257,0.0,0.148,0.482,False,1999
Say My Name,Say My Name,Destiny's Child,The Writing's On The Wall,N,,1999-07-27,,,2000,2000-2004,,78.0,138.009,271.33334,5.0,0.0,0.713,0.678,-3.525,0.102,0.273,0.0,0.149,0.734,False,1999
Bye Bye Bye,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,N,,2000-03-21,,,2000,2000-2004,,91.0,172.638,200.4,8.0,0.0,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,False,2000
The Real Slim Shady,The Real Slim Shady,Eminem,The Marshall Mathers LP,N,,2000-05-23,,,2000,2000-2004,,85.0,104.504,284.2,5.0,0.0,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,False,2000
Oops!... I Did It Again,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,N,,2000-05-16,,,2000,2000-2004,,81.0,95.053,211.16,1.0,0.0,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,False,2000
Smooth,Smooth (In the Style of Carlos Santana Featuring Rob Thomas) - Karaoke Version,ProSource Karaoke,Smooth (In the Style of Carlos Santana Featuring Rob Thomas) [Karaoke Version] - Single,N,,2010-08-01,,,2000,2000-2004,,0.0,115.965,235.2301,9.0,0.0,0.692,0.696,-10.309,0.036,0.086,0.0186,0.0551,0.884,False,2010
Fallin',Fallin',Alicia Keys,Songs In A Minor,N,,2001-06-05,,,2001,2000-2004,,77.0,95.986,210.2,11.0,0.0,0.652,0.609,-7.519,0.037,0.263,0.00101,0.233,0.482,False,2001
U Remind Me,U Remind Me,USHER,8701,N,,2001-08-07,,,2001,2000-2004,,73.0,93.985,266.89334,6.0,1.0,0.657,0.629,-4.938,0.0782,0.194,0.0,0.254,0.726,False,2001
It Wasn't Me,It Wasn't Me,"Shaggy, Rik Rok",Hot Shot,Y,,2000-08-08,,,2001,2000-2004,,78.0,94.753,227.6,0.0,1.0,0.853,0.606,-4.596,0.072,0.0561,0.0,0.313,0.653,False,2000
Always On Time,Always On Time,"Ja Rule, Ashanti",Pain Is Love,Y,,2001-10-02,,,2001,2000-2004,,72.0,96.644,245.09332,5.0,0.0,0.838,0.705,-6.131,0.29,0.195,0.0,0.336,0.837,False,2001
Lose Yourself,Lose Yourself,Eminem,Curtain Call: The Hits (Deluxe Edition),N,,2005-12-06,,,2002,2000-2004,,77.0,171.374,326.46667,2.0,1.0,0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,False,2005
Foolish,Foolish,Ashanti,Ashanti,N,,2002-01-01,,,2002,2000-2004,,73.0,90.119,227.38667,0.0,1.0,0.665,0.695,-5.763,0.0532,0.347,0.0,0.106,0.707,False,2002
Hot in Herre,Hot In Herre,Nelly,Nellyville,N,,2002-06-25,,,2002,2000-2004,,76.0,107.075,228.24,11.0,0.0,0.956,0.741,-4.753,0.124,0.204,0.0,0.0615,0.911,False,2002
U Got It Bad,U Got It Bad,USHER,8701,N,,2001-08-07,,,2002,2000-2004,,71.0,124.037,247.84,1.0,1.0,0.816,0.5,-4.551,0.03,0.0227,1.53e-06,0.0733,0.649,False,2001
No More Drama,Family Affair,Mary J. Blige,No More Drama,N,,2001-08-28,,,2002,2000-2004,,78.0,92.887,265.86667,8.0,0.0,0.911,0.551,-3.75,0.045,0.133,4.35e-05,0.0863,0.969,False,2001
In Da Club,In Da Club,50 Cent,Get Rich Or Die Tryin',N,,2003-02-06,,,2003,2000-2004,,74.0,90.062,193.46667,6.0,0.0,0.904,0.72,-2.776,0.348,0.259,0.0,0.0749,0.805,False,2003
Bring Me to Life,Bring Me To Life,Evanescence,Fallen,N,,2003-03-04,,,2003,2000-2004,,84.0,94.612,235.89333,4.0,0.0,0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,False,2003
Crazy In Love,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",Dangerously In Love,Y,,2003-06-24,,,2003,2000-2004,,79.0,99.165,236.13333,2.0,0.0,0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,False,2003
Get Busy,Get Busy,Sean Paul,Dutty Rock (20th Anniversary),N,,2022-11-11,,,2003,2000-2004,,77.0,100.216,211.6664,10.0,0.0,0.741,0.824,-4.143,0.0352,0.614,0.0,0.158,0.725,False,2022
Miss Independent,Miss Independent,Kelly Clarkson,Thankful,N,,2003-04-15,,,2003,2000-2004,,53.0,175.973,214.78667,11.0,0.0,0.655,0.623,-6.302,0.116,0.0861,0.000346,0.0652,0.615,False,2003
Yeah!,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Confessions (Expanded Edition),Y,,2004-03-23,,,2004,2000-2004,,85.0,105.018,250.37334,2.0,1.0,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,False,2004
If I Ain't Got You,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,N,,2003-12-02,,,2004,2000-2004,,83.0,118.402,228.70667,7.0,1.0,0.609,0.444,-9.129,0.106,0.603,6.86e-06,0.104,0.166,False,2003
Jesus Walks,Jesus Walks,Kanye West,The College Dropout,N,,2004-02-10,,,2004,2000-2004,,70.0,87.312,193.73334,3.0,0.0,0.637,0.834,-4.686,0.323,0.614,0.0,0.317,0.715,False,2004
We Belong Together,We Belong Together,Mariah Carey,The Emancipation of Mimi,N,,2005-04-12,,,2005,2005-2009,,70.0,139.971,201.4,0.0,1.0,0.833,0.467,-7.89,0.0619,0.0339,0.0,0.09,0.767,False,2005
Hollaback Girl,Hollaback Girl,Gwen Stefani,Love Angel Music Baby (Deluxe Version),N,,2004-11-23,,,2005,2005-2009,,70.0,110.009,199.85333,10.0,0.0,0.926,0.916,-2.221,0.0929,0.35,6.01e-06,0.0234,0.904,False,2004
Gold Digger,Gold Digger,"Kanye West, Jamie Foxx",Late Registration,Y,,2005-08-30,,,2005,2005-2009,,80.0,93.034,207.62666,1.0,0.0,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,False,2005
Candy Shop,Candy Shop,"50 Cent, Olivia",The Massacre,Y,,2005-03-03,,,2005,2005-2009,,79.0,125.18,209.10667,11.0,1.0,0.613,0.574,-7.961,0.467,0.0253,3.13e-05,0.38,0.755,False,2005
My Humps,My Humps,Black Eyed Peas,Monkey Business,N,,2005-01-01,,,2005,2005-2009,,66.0,123.95,326.96,1.0,0.0,0.801,0.682,-5.919,0.225,0.111,1.56e-05,0.109,0.586,False,2005
Hips Don't Lie,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",Y,,2005-11-28,,,2006,2005-2009,,86.0,100.024,218.09332,10.0,0.0,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,False,2005
Promiscuous,Promiscuous,"Nelly Furtado, Timbaland",Loose,Y,,2006-01-01,,,2006,2005-2009,,83.0,114.328,242.29333,10.0,0.0,0.808,0.97,-6.098,0.0504,0.0573,6.17e-05,0.154,0.868,False,2006
SOS,SOS,Rihanna,A Girl Like Me,N,,2006-04-10,,,2006,2005-2009,,77.0,137.046,238.92,7.0,1.0,0.677,0.671,-4.905,0.0361,0.004,5.07e-05,0.413,0.527,False,2006
Buy U a Drank (Shawty Snappin'),Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"T-Pain, Yung Joc",Epiphany (Expanded Edition),Y,,2007-06-05,,,2006,2005-2009,,78.0,80.028,227.96,1.0,1.0,0.693,0.549,-8.141,0.119,0.0109,0.0,0.0677,0.605,False,2007
Bad Day,Bad Day,Daniel Powter,Daniel Powter,N,,2005-02-22,,,2006,2005-2009,,73.0,140.046,233.64,3.0,1.0,0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,0.52,False,2005
Umbrella,Umbrella,"Rihanna, JAY-Z",Good Girl Gone Bad,Y,,2007-01-01,,,2007,2005-2009,,72.0,174.034,275.98666,1.0,1.0,0.585,0.828,-4.603,0.124,0.00906,0.0,0.0426,0.584,False,2007
Bartender,Bartender (feat. Akon),"T-Pain, Akon",Epiphany (Expanded Edition),Y,,2007-06-05,,,2007,2005-2009,,76.0,104.961,238.8,8.0,1.0,0.832,0.391,-8.504,0.0628,0.0564,0.0,0.224,0.436,False,2007
Big Girls Don't Cry,Big Girls Don't Cry (Personal),Fergie,The Dutchess,N,,2006-09-13,,,2007,2005-2009,,65.0,113.083,268.12,7.0,1.0,0.707,0.642,-4.271,0.0337,0.204,0.0,0.0925,0.249,False,2006
Stronger,Stronger,Kanye West,Graduation,N,,2007-09-11,,,2007,2005-2009,,80.0,104.014,311.86667,1.0,1.0,0.617,0.716,-7.858,0.136,0.0056,0.0,0.408,0.496,False,2007
Irreplaceable,Irreplaceable,Beyoncé,B'Day Deluxe Edition,N,,2007-05-29,,,2007,2005-2009,,69.0,175.868,227.85333,7.0,0.0,0.447,0.694,-4.637,0.382,0.0293,5.46e-06,0.167,0.509,False,2007
Lollipop,Lollipop,"Lil Wayne, Static Major",Tha Carter III,Y,,2008-06-10,,,2008,2005-2009,,68.0,148.075,299.33334,0.0,1.0,0.829,0.428,-9.469,0.0831,0.056,0.00413,0.137,0.45,False,2008
Smack That,Smack That,"Akon, Eminem",Konvicted,Y,,2006-01-01,,,2008,2005-2009,,84.0,118.978,212.36,5.0,0.0,0.939,0.741,-5.171,0.0471,0.323,0.0,0.107,0.925,False,2006
I Kissed a Girl,I Kissed A Girl,Katy Perry,One Of The Boys,N,,2008-06-17,,,2008,2005-2009,,70.0,129.996,179.64,5.0,1.0,0.702,0.76,-3.174,0.0684,0.00226,0.0,0.132,0.696,False,2008
Whatever You Like,Whatever You Like,T.I.,Paper Trail,N,,2008-09-07,,,2008,2005-2009,,72.0,150.053,249.53333,9.0,0.0,0.68,0.687,-6.162,0.0709,0.0161,0.0,0.261,0.467,False,2008
Love in This Club,Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Here I Stand,Y,,2008-05-27,,,2008,2005-2009,,73.0,140.012,259.72,0.0,1.0,0.573,0.712,-5.976,0.0732,0.0572,0.0,0.167,0.346,False,2008
I Gotta Feeling,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),N,,2009-01-01,,,2009,2005-2009,,75.0,127.966,289.13333,0.0,1.0,0.744,0.766,-6.375,0.0265,0.0873,0.0,0.509,0.61,False,2009
Poker Face,Poker Face,Lady Gaga,The Fame,N,,2008-01-01,,,2009,2005-2009,,77.0,119.001,237.2,4.0,1.0,0.851,0.806,-4.618,0.0787,0.119,1.72e-06,0.121,0.774,False,2008
Heartless,Heartless,Kanye West,808s & Heartbreak,N,,2008-11-24,,,2009,2005-2009,,84.0,87.999,211.0,10.0,0.0,0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,0.654,False,2008
Buy U a Drank,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"T-Pain, Yung Joc",Epiphany (Expanded Edition),Y,,2007-06-05,,,2009,2005-2009,,78.0,80.028,227.96,1.0,1.0,0.693,0.549,-8.141,0.119,0.0109,0.0,0.0677,0.605,False,2007
Single Ladies (Put a Ring on It),Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,N,,2008-11-14,,,2009,2005-2009,,64.0,193.437,193.21333,1.0,1.0,0.426,0.584,-5.293,0.296,0.0383,0.0,0.188,0.272,False,2008
California Gurls,California Gurls,"Katy Perry, Snoop Dogg",Teenage Dream,Y,,2010-01-01,,,2010,2010-2014,,73.0,125.007,234.65334,0.0,1.0,0.789,0.753,-3.71,0.0537,0.0038,0.0,0.18,0.403,False,2010
OMG,OMG (feat. will.i.am),"USHER, will.i.am",Raymond v Raymond (Expanded Edition),Y,,2010-03-30,,,2010,2010-2014,,70.0,129.998,269.49332,4.0,0.0,0.781,0.745,-5.81,0.0332,0.198,1.14e-05,0.36,0.326,False,2010
Bad Romance,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),N,,2009-11-05,,,2010,2010-2014,,83.0,119.007,294.57333,0.0,1.0,0.695,0.921,-3.752,0.0363,0.00314,5.26e-05,0.0842,0.714,False,2009
Nothin' on You,Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",B.o.B Presents: The Adventures of Bobby Ray,Y,,2010-04-27,,,2010,2010-2014,,78.0,103.993,268.32,10.0,1.0,0.688,0.853,-5.814,0.0493,0.386,0.0,0.0862,0.743,False,2010
Rude Boy,Rude Boy,Rihanna,Rated R,N,,2009-11-20,,,2010,2010-2014,,78.0,173.909,222.92,11.0,1.0,0.563,0.75,-4.496,0.127,0.113,0.0,0.0788,0.812,False,2009
Rolling in the Deep,Rolling in the Deep,Adele,21,N,,2011-01-24,,,2011,2010-2014,,79.0,104.948,228.09332,8.0,1.0,0.73,0.769,-5.114,0.0298,0.138,0.0,0.0473,0.507,False,2011
Party Rock Anthem,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,Y,,2011-01-01,,,2011,2010-2014,,68.0,129.992,262.17334,5.0,0.0,0.75,0.727,-4.21,0.142,0.0188,0.0,0.266,0.359,False,2011
Firework,Firework,Katy Perry,Teenage Dream,N,,2010-01-01,,,2011,2010-2014,,71.0,124.071,227.89333,8.0,1.0,0.638,0.831,-5.039,0.049,0.142,0.0,0.113,0.649,False,2010
Grenade,Grenade,Bruno Mars,Doo-Wops & Hooligans,N,,2010-05-11,,,2011,2010-2014,,76.0,110.444,222.09102,2.0,0.0,0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,0.245,False,2010
We Found Love,We Found Love,"Rihanna, Calvin Harris",Talk That Talk,Y,,2011-11-18,,,2011,2010-2014,,84.0,127.975,215.22667,1.0,1.0,0.735,0.766,-4.485,0.0384,0.025,0.00141,0.108,0.6,False,2011
Call Me Maybe,Call Me Maybe,Carly Rae Jepsen,Kiss (Deluxe),N,,2012-01-01,,,2012,2010-2014,,73.0,120.021,193.4,7.0,1.0,0.782,0.58,-6.548,0.0407,0.0114,2.28e-06,0.108,0.66,False,2012
Somebody That I Used to Know,Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,Y,,2011-01-01,,,2012,2010-2014,,75.0,129.062,244.97333,0.0,1.0,0.864,0.495,-7.036,0.037,0.591,0.000133,0.0992,0.72,False,2011
We Are Young,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,Y,,2012-02-21,,,2012,2010-2014,,73.0,184.086,250.62666,10.0,1.0,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,False,2012
Diamonds,Diamonds,Rihanna,Unapologetic - Edited Version,N,,2012-01-01,,,2012,2010-2014,,71.0,91.958,225.14667,11.0,0.0,0.562,0.709,-4.92,0.0424,0.00124,0.0,0.109,0.401,False,2012
Gangnam Style,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),N,,2012-01-01,,,2012,2010-2014,,73.0,132.067,219.49333,11.0,0.0,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,False,2012
Blurred Lines,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines (Deluxe),Y,,2013-01-01,,,2013,2010-2014,,74.0,119.993,263.82666,7.0,1.0,0.853,0.599,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,False,2013
Thrift Shop,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",The Heist,Y,,2012-10-09,,,2013,2010-2014,,79.0,94.993,235.61337,6.0,0.0,0.781,0.526,-6.986,0.293,0.0633,0.0,0.0457,0.665,False,2012
Get Lucky,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Y,,2013-04-19,,,2013,2010-2014,,80.0,116.047,248.41333,6.0,0.0,0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,False,2013
Roar,Roar,Katy Perry,PRISM,N,,2013-01-01,,,2013,2010-2014,,78.0,90.003,223.54599,7.0,0.0,0.671,0.771,-4.821,0.0316,0.00492,7.28e-06,0.354,0.436,False,2013
Royals,Royals,Lorde,Pure Heroine,N,,2013-09-27,,,2013,2010-2014,,76.0,84.876,190.18526,7.0,1.0,0.674,0.426,-9.504,0.122,0.12,0.0,0.132,0.337,False,2013
Happy,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,N,,2014-03-03,,,2014,2010-2014,,80.0,160.019,232.72,5.0,0.0,0.647,0.822,-4.662,0.183,0.219,0.0,0.0908,0.962,False,2014
All of Me,All of Me,John Legend,Love In The Future (Expanded Edition),N,,2013-08-30,,,2014,2010-2014,,84.0,119.93,269.56,8.0,1.0,0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,False,2013
Fancy,Fancy,"Iggy Azalea, Charli xcx",The New Classic (Deluxe Version),Y,,2014-01-01,,,2014,2010-2014,,66.0,94.981,199.93819,10.0,0.0,0.912,0.716,-4.141,0.0698,0.0904,0.0,0.0491,0.377,False,2014
Maps,Maps,Maroon 5,V,N,,2014-09-02,,,2014,2010-2014,,84.0,120.032,189.96,1.0,0.0,0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,False,2014
Shake It Off,Shake It Off,Taylor Swift,1989,N,,2014-10-27,,,2014,2010-2014,,70.0,160.015,219.2,7.0,1.0,0.647,0.785,-5.414,0.165,0.0561,0.0,0.148,0.943,False,2014
Thinking Out Loud,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),N,,2014-06-21,,,2015,2015-2019,,81.0,78.998,281.56,2.0,1.0,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,False,2014
Uptown Funk,Uptown Funk (made popular by Mark Ronson ft. Bruno Mars) [vocal version],Party Tyme,Pop Party Pack 6 - Party Tyme - Vocal Versions,N,,2024-02-16,,,2015,2015-2019,,5.0,115.042,273.26993,0.0,1.0,0.867,0.529,-8.916,0.0827,0.0261,0.000229,0.0689,0.909,False,2024
Can't Feel My Face,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,N,,2015-08-28,,,2015,2015-2019,,81.0,107.949,213.52,9.0,0.0,0.705,0.769,-5.526,0.0425,0.113,0.0,0.105,0.583,False,2015
Blank Space,Blank Space,Taylor Swift,1989,N,,2014-10-27,,,2015,2015-2019,,70.0,96.006,231.82668,5.0,1.0,0.753,0.678,-5.421,0.0644,0.085,1.64e-06,0.13,0.583,False,2014
Sorry,Sorry,Justin Bieber,Purpose (Deluxe),N,,2015-11-13,,,2015,2015-2019,,83.0,99.947,200.78667,0.0,0.0,0.655,0.76,-3.669,0.045,0.0797,0.0,0.299,0.409,False,2015
One Dance,One Dance,"Drake, Wizkid, Kyla",Views,Y,,2016-05-06,,,2016,2015-2019,,87.0,103.967,173.98666,1.0,1.0,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,False,2016
Work,Work,"Rihanna, Drake",ANTI (Deluxe),Y,,2016-01-28,,,2016,2015-2019,,77.0,91.974,219.32,11.0,1.0,0.723,0.534,-6.238,0.0891,0.0747,0.0,0.0919,0.551,False,2016
Love Yourself,Love Yourself,Justin Bieber,Purpose (Deluxe),N,,2015-11-13,,,2016,2015-2019,,83.0,100.43,233.72,4.0,1.0,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,False,2015
Cheap Thrills,Cheap Thrills,Sia,This Is Acting (Deluxe Version),N,,2016-10-21,,,2016,2015-2019,,67.0,89.976,211.66667,6.0,0.0,0.628,0.698,-5.608,0.105,0.0472,0.00143,0.0907,0.732,False,2016
Closer,Closer (Originally Performed by The Chainsmokers ft. Halsey) - Instrumental Version,KaraokePro,Closer (Originally Performed by The Chainsmokers ft. Halsey) [Instrumental Version],N,,2016-08-26,,,2016,2015-2019,,14.0,190.113,245.05247,5.0,0.0,0.69,0.307,-10.258,0.0824,0.0187,0.81,0.108,0.373,False,2016
Shape of You,Shape of You,Ed Sheeran,÷ (Deluxe),N,,2017-03-03,,,2017,2015-2019,,85.0,95.977,233.71265,1.0,0.0,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,False,2017
Despacito,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito Feat. Justin Bieber (Remix),Y,,2017-04-17,,,2017,2015-2019,,70.0,178.085,228.82668,2.0,1.0,0.653,0.816,-4.353,0.167,0.228,0.0,0.0967,0.816,False,2017
That's What I Like,That's What I Like,Bruno Mars,24K Magic,N,,2016-11-17,,,2017,2015-2019,,87.0,134.066,206.69333,1.0,1.0,0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,False,2016
Humble.,HUMBLE.,Kendrick Lamar,DAMN.,N,,2017-04-14,,,2017,2015-2019,,85.0,150.011,177.0,1.0,0.0,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,False,2017
New Rules,New Rules,Dua Lipa,Dua Lipa (Deluxe),N,,2017-06-02,,,2017,2015-2019,,81.0,116.073,209.32,9.0,0.0,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,False,2017
God's Plan,God's Plan,Drake,Scorpion,N,,2018-06-29,,,2018,2015-2019,,82.0,77.169,198.97333,7.0,1.0,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,False,2018
Meant to Be,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",Expectations,Y,,2018-06-22,,,2018,2015-2019,,71.0,153.995,164.20508,10.0,1.0,0.642,0.772,-6.61,0.0848,0.0476,0.0,0.0646,0.589,False,2018
Rockstar,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,Y,,2018-04-27,,,2018,2015-2019,,81.0,159.798,218.14667,5.0,0.0,0.585,0.52,-6.136,0.0713,0.124,7.75e-05,0.131,0.129,False,2018
Perfect,Perfect,Ed Sheeran,÷ (Deluxe),N,,2017-03-03,,,2018,2015-2019,,86.0,95.05,263.4,8.0,1.0,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,False,2017
I Like It,I Like It,"Cardi B, Bad Bunny, J Balvin",Invasion of Privacy,Y,,2018-04-06,,,2018,2015-2019,,77.0,136.048,253.39029,5.0,0.0,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,False,2018
Bad Guy,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",N,,2019-03-29,,,2019,2015-2019,,81.0,135.128,194.08784,7.0,1.0,0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,False,2019
Old Town Road,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",7 EP,Y,,2019-06-21,,,2019,2015-2019,,74.0,136.041,157.06667,6.0,1.0,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,False,2019
7 Rings,7 rings,Ariana Grande,"thank u, next",N,,2019-02-08,,,2019,2015-2019,,82.0,139.848,178.62666,1.0,0.0,0.777,0.317,-10.732,0.308,0.591,0.0,0.0881,0.33,False,2019
Without Me,Without Me,Halsey,Manic,N,,2020-01-17,,,2019,2015-2019,,78.0,136.07,201.66068,6.0,1.0,0.752,0.488,-7.05,0.0705,0.293,9.2e-06,0.0936,0.533,False,2020
Sunflower,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,Y,,2019-09-06,,,2019,2015-2019,,84.0,89.96,157.56,2.0,1.0,0.755,0.522,-4.368,0.0575,0.533,0.0,0.0685,0.925,False,2019
Blinding Lights,Blinding Lights,The Weeknd,After Hours,N,,2020-03-20,,,2020,2020-2024,,88.0,171.001,200.04,1.0,1.0,0.513,0.73,-5.94,0.0598,0.00143,9.54e-05,0.0897,0.334,False,2020
The Box,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,N,,2019-12-06,,,2020,2020-2024,,82.0,116.971,196.6526,10.0,0.0,0.896,0.586,-6.687,0.0559,0.104,0.0,0.79,0.642,False,2019
Don't Start Now,Don't Start Now,Dua Lipa,Future Nostalgia,N,,2020-03-27,,,2020,2020-2024,,83.0,123.95,183.29048,11.0,0.0,0.793,0.793,-4.521,0.083,0.0123,0.0,0.0951,0.679,False,2020
Watermelon Sugar,Watermelon Sugar,Harry Styles,Fine Line,N,,2019-12-13,,,2020,2020-2024,,85.0,95.39,174.0,0.0,1.0,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,False,2019
Dynamite,Dynamite,BTS,BE,N,,2020-11-20,,,2020,2020-2024,,79.0,114.044,199.05374,6.0,0.0,0.746,0.765,-4.41,0.0993,0.0112,0.0,0.0936,0.737,False,2020
Drivers License,drivers license,Olivia Rodrigo,SOUR,N,,2021-05-21,,,2021,2020-2024,,83.0,143.875,242.01334,10.0,1.0,0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,False,2021
Save Your Tears,Save Your Tears,The Weeknd,After Hours,N,,2020-03-20,,,2021,2020-2024,,85.0,118.049,215.62666,0.0,1.0,0.679,0.825,-5.487,0.0309,0.0212,1.21e-05,0.543,0.644,False,2020
